session_id,device,user_market
sess_12154,mobile,ES
sess_12155,mobile,GB
sess_12156,mobile,IT
sess_12157,mobile,FR
sess_12158,mobile,FR
sess_12159,desktop,IT
sess_12160,desktop,DE
sess_12161,mobile,FR
sess_12162,mobile,IT
sess_12163,desktop,DE
sess_12164,mobile,DE
sess_12165,desktop,ES
sess_12166,mobile,PT
sess_12167,mobile,FR
sess_12168,desktop,ES
sess_12169,mobile,ES
sess_12170,desktop,FR
sess_12171,mobile,AR
sess_12172,mobile,FR
sess_12173,desktop,DE
sess_12174,mobile,ES
sess_12175,desktop,FR
sess_12176,mobile,US
sess_12177,mobile,GB
sess_12178,desktop,ES
sess_12179,mobile,IT
sess_12180,mobile,ES
sess_12181,mobile,FR
sess_12182,mobile,GB
sess_12183,mobile,GB
sess_12184,desktop,ES
sess_12185,desktop,MX
sess_12186,desktop,IT
sess_12187,desktop,FR
sess_12188,desktop,IT
sess_12189,desktop,IT
sess_12190,mobile,IT
sess_12191,desktop,FR
sess_12192,desktop,IT
sess_12193,mobile,ES
sess_12194,mobile,GB
sess_12195,mobile,IT
sess_12196,mobile,ES
sess_12197,desktop,GB
sess_12198,mobile,MX
sess_12199,mobile,MX
sess_12200,desktop,FR
sess_12201,mobile,ES
sess_12202,mobile,IT
sess_12203,mobile,ES
sess_12204,desktop,MX
sess_12205,desktop,ES
sess_12206,mobile,ES
sess_12207,desktop,FR
sess_12208,mobile,FR
sess_12209,desktop,GB
sess_12210,desktop,FR
sess_12211,desktop,ES
sess_12212,mobile,ES
sess_12213,desktop,IT
sess_12214,desktop,ES
sess_12215,mobile,IT
sess_12216,desktop,IT
sess_12217,mobile,DE
sess_12218,desktop,MX
sess_12219,mobile,AR
sess_12220,desktop,MX
sess_12221,mobile,ES
sess_12222,mobile,ES
sess_12223,mobile,FR
sess_12224,mobile,AR
sess_12225,mobile,CO
sess_12226,mobile,PT
sess_12227,mobile,ES
sess_12228,mobile,MX
sess_12229,mobile,FR
sess_12230,desktop,ES
sess_12231,mobile,FR
sess_12232,desktop,ES
sess_12233,desktop,IT
sess_12234,desktop,FR
sess_12235,mobile,FR
sess_12236,desktop,IT
sess_12237,mobile,PT
sess_12238,mobile,DE
sess_12239,mobile,FR
sess_12240,desktop,GB
sess_12241,mobile,AR
sess_12242,mobile,ES
sess_12243,desktop,IT
sess_12244,desktop,ES
sess_12245,mobile,ES
sess_12246,mobile,DE
sess_12247,desktop,PT
sess_12248,mobile,ES
sess_12249,mobile,GB
sess_12250,mobile,PT
sess_12251,desktop,AR
sess_12252,desktop,ES
sess_12253,desktop,AR
sess_12254,desktop,FR
sess_12255,mobile,IT
sess_12256,mobile,ES
sess_12257,mobile,ES
sess_12258,mobile,DE
sess_12259,mobile,FR
sess_12260,desktop,ES
sess_12261,mobile,ES
sess_12262,desktop,DE
sess_12263,mobile,ES
sess_12264,mobile,GB
sess_12265,mobile,ES
sess_12266,mobile,ES
sess_12267,desktop,FR
sess_12268,mobile,FR
sess_12269,mobile,FR
sess_12270,mobile,FR
sess_12271,mobile,CO
sess_12272,mobile,IT
sess_12273,desktop,ES
sess_12274,desktop,FR
sess_12275,mobile,PT
sess_12276,desktop,FR
sess_12277,mobile,ES
sess_12278,mobile,GB
sess_12279,mobile,IT
sess_12280,mobile,IT
sess_12281,mobile,ES
sess_12282,mobile,ES
sess_12283,mobile,IT
sess_12284,mobile,ES
sess_12285,mobile,IT
sess_12286,desktop,IT
sess_12287,mobile,ES
sess_12288,mobile,MX
sess_12289,mobile,PT
sess_12290,mobile,DE
sess_12291,mobile,ES
sess_12292,mobile,ES
sess_12293,mobile,FR
sess_12294,mobile,ES
sess_12295,mobile,CO
sess_12296,mobile,ES
sess_12297,mobile,FR
sess_12298,mobile,FR
sess_12299,mobile,IT
sess_12300,desktop,ES
sess_12301,mobile,FR
sess_12302,mobile,ES
sess_12303,mobile,AR
sess_12304,desktop,ES
sess_12305,mobile,AR
sess_12306,mobile,PT
sess_12307,mobile,ES
sess_12308,mobile,GB
sess_12309,mobile,ES
sess_12310,mobile,CO
sess_12311,desktop,IT
sess_12312,mobile,FR
sess_12313,desktop,FR
sess_12314,desktop,ES
sess_12315,mobile,US
sess_12316,mobile,ES
sess_12317,mobile,DE
sess_12318,mobile,FR
sess_12319,mobile,MX
sess_12320,desktop,ES
sess_12321,desktop,IT
sess_12322,mobile,FR
sess_12323,mobile,DE
sess_12324,desktop,ES
sess_12325,desktop,ES
sess_12326,desktop,ES
sess_12327,mobile,DE
sess_12328,mobile,ES
sess_12329,mobile,IT
sess_12330,mobile,ES
sess_12331,mobile,PT
sess_12332,mobile,MX
sess_12333,desktop,IT
sess_12334,mobile,FR
sess_12335,mobile,ES
sess_12336,mobile,ES
sess_12337,mobile,ES
sess_12338,mobile,DE
sess_12339,mobile,IT
sess_12340,desktop,MX
sess_12341,mobile,FR
sess_12342,mobile,DE
sess_12343,mobile,FR
sess_12344,desktop,IT
sess_12345,desktop,ES
sess_12346,desktop,FR
sess_12347,mobile,FR
sess_12348,mobile,DE
sess_12349,mobile,MX
sess_12350,mobile,FR
sess_12351,desktop,ES
sess_12352,mobile,FR
sess_12353,desktop,IT
sess_12354,desktop,ES
sess_12355,mobile,GB
sess_12356,desktop,US
sess_12357,mobile,MX
sess_12358,mobile,ES
sess_12359,mobile,PT
sess_12360,mobile,DE
sess_12361,mobile,FR
sess_12362,mobile,IT
sess_12363,mobile,PT
sess_12364,mobile,FR
sess_12365,mobile,FR
sess_12366,mobile,FR
sess_12367,mobile,IT
sess_12368,mobile,ES
sess_12369,desktop,AR
sess_12370,desktop,DE
sess_12371,desktop,IT
sess_12372,desktop,ES
sess_12373,mobile,IT
sess_12374,desktop,ES
sess_12375,mobile,ES
sess_12376,mobile,IT
sess_12377,desktop,FR
sess_12378,mobile,IT
sess_12379,desktop,ES
sess_12380,desktop,FR
sess_12381,desktop,ES
sess_12382,desktop,US
sess_12383,mobile,IT
sess_12384,mobile,DE
sess_12385,mobile,FR
sess_12386,mobile,ES
sess_12387,mobile,CO
sess_12388,desktop,ES
sess_12389,desktop,FR
sess_12390,mobile,IT
sess_12391,mobile,ES
sess_12392,mobile,GB
sess_12393,mobile,IT
sess_12394,desktop,ES
sess_12395,mobile,ES
sess_12396,mobile,ES
sess_12397,mobile,AR
sess_12398,mobile,DE
sess_12399,mobile,ES
sess_12400,mobile,ES
sess_12401,mobile,DE
sess_12402,mobile,IT
sess_12403,mobile,FR
sess_12404,desktop,FR
sess_12405,mobile,ES
sess_12406,mobile,DE
sess_12407,mobile,CO
sess_12408,desktop,ES
sess_12409,mobile,IT
sess_12410,desktop,FR
sess_12411,mobile,FR
sess_12412,mobile,ES
sess_12413,mobile,GB
sess_12414,mobile,FR
sess_12415,desktop,IT
sess_12416,mobile,FR
sess_12417,mobile,ES
sess_12418,mobile,ES
sess_12419,mobile,DE
sess_12420,mobile,ES
sess_12421,mobile,DE
sess_12422,desktop,FR
sess_12423,mobile,FR
sess_12424,mobile,FR
sess_12425,desktop,FR
sess_12426,mobile,ES
sess_12427,desktop,FR
sess_12428,mobile,DE
sess_12429,desktop,DE
sess_12430,mobile,ES
sess_12431,desktop,FR
sess_12432,desktop,ES
sess_12433,mobile,ES
sess_12434,desktop,ES
sess_12435,mobile,AR
sess_12436,mobile,ES
sess_12437,mobile,ES
sess_12438,mobile,ES
sess_12439,mobile,ES
sess_12440,mobile,IT
sess_12441,mobile,ES
sess_12442,desktop,ES
sess_12443,desktop,IT
sess_12444,mobile,FR
sess_12445,mobile,DE
sess_12446,mobile,IT
sess_12447,mobile,ES
sess_12448,mobile,DE
sess_12449,mobile,ES
sess_12450,mobile,IT
sess_12451,desktop,FR
sess_12452,mobile,ES
sess_12453,mobile,IT
sess_12454,mobile,PT
sess_12455,mobile,US
sess_12456,mobile,IT
sess_12457,mobile,FR
sess_12458,mobile,ES
sess_12459,mobile,ES
sess_12460,desktop,FR
sess_12461,desktop,FR
sess_12462,mobile,AR
sess_12463,mobile,FR
sess_12464,mobile,FR
sess_12465,mobile,FR
sess_12466,mobile,PT
sess_12467,mobile,DE
sess_12468,mobile,IT
sess_12469,mobile,FR
sess_12470,mobile,GB
sess_12471,desktop,ES
sess_12472,desktop,PT
sess_12473,desktop,IT
sess_12474,mobile,FR
sess_12475,desktop,FR
sess_12476,mobile,DE
sess_12477,desktop,ES
sess_12478,mobile,PT
sess_12479,desktop,FR
sess_12480,mobile,FR
sess_12481,desktop,ES
sess_12482,desktop,FR
sess_12483,mobile,FR
sess_12484,mobile,FR
sess_12485,desktop,DE
sess_12486,mobile,FR
sess_12487,desktop,CO
sess_12488,mobile,IT
sess_12489,mobile,GB
sess_12490,mobile,ES
sess_12491,mobile,FR
sess_12492,desktop,FR
sess_12493,mobile,IT
sess_12494,mobile,PT
sess_12495,mobile,ES
sess_12496,mobile,ES
sess_12497,desktop,PT
sess_12498,desktop,ES
sess_12499,mobile,DE
sess_12500,desktop,IT
sess_12501,desktop,PT
sess_12502,mobile,ES
sess_12503,desktop,ES
sess_12504,mobile,IT
sess_12505,mobile,MX
sess_12506,desktop,FR
sess_12507,mobile,FR
sess_12508,desktop,IT
sess_12509,desktop,MX
sess_12510,mobile,PT
sess_12511,desktop,US
sess_12512,mobile,ES
sess_12513,mobile,ES
sess_12514,mobile,IT
sess_12515,desktop,GB
sess_12516,mobile,ES
sess_12517,mobile,ES
sess_12518,desktop,GB
sess_12519,desktop,ES
sess_12520,desktop,FR
sess_12521,mobile,IT
sess_12522,mobile,IT
sess_12523,mobile,DE
sess_12524,desktop,FR
sess_12525,mobile,IT
sess_12526,mobile,IT
sess_12527,desktop,IT
sess_12528,mobile,IT
sess_12529,desktop,ES
sess_12530,desktop,ES
sess_12531,desktop,ES
sess_12532,mobile,ES
sess_12533,mobile,IT
sess_12534,desktop,PT
sess_12535,desktop,DE
sess_12536,desktop,GB
sess_12537,mobile,FR
sess_12538,desktop,FR
sess_12539,desktop,FR
sess_12540,desktop,ES
sess_12541,desktop,ES
sess_12542,desktop,IT
sess_12543,mobile,US
sess_12544,mobile,ES
sess_12545,mobile,ES
sess_12546,mobile,GB
sess_12547,mobile,ES
sess_12548,mobile,GB
sess_12549,mobile,DE
sess_12550,mobile,MX
sess_12551,mobile,FR
sess_12552,desktop,DE
sess_12553,desktop,FR
sess_12554,mobile,IT
sess_12555,desktop,FR
sess_12556,mobile,ES
sess_12557,mobile,IT
sess_12558,mobile,IT
sess_12559,mobile,GB
sess_12560,desktop,DE
sess_12561,desktop,DE
sess_12562,mobile,ES
sess_12563,mobile,DE
sess_12564,mobile,IT
sess_12565,mobile,AR
sess_12566,mobile,AR
sess_12567,mobile,ES
sess_12568,desktop,GB
sess_12569,desktop,ES
sess_12570,mobile,FR
sess_12571,desktop,IT
sess_12572,mobile,ES
sess_12573,mobile,DE
sess_12574,mobile,ES
sess_12575,mobile,ES
sess_12576,desktop,IT
sess_12577,mobile,DE
sess_12578,mobile,AR
sess_12579,mobile,DE
sess_12580,mobile,DE
sess_12581,desktop,FR
sess_12582,mobile,ES
sess_12583,mobile,ES
sess_12584,mobile,IT
sess_12585,mobile,DE
sess_12586,mobile,FR
sess_12587,desktop,DE
sess_12588,mobile,IT
sess_12589,desktop,ES
sess_12590,desktop,ES
sess_12591,desktop,PT
sess_12592,mobile,DE
sess_12593,mobile,AR
sess_12594,mobile,ES
sess_12595,desktop,US
sess_12596,mobile,ES
sess_12597,mobile,ES
sess_12598,mobile,US
sess_12599,mobile,ES
sess_12600,mobile,DE
sess_12601,mobile,ES
sess_12602,desktop,IT
sess_12603,mobile,AR
sess_12604,mobile,FR
sess_12605,mobile,DE
sess_12606,mobile,ES
sess_12607,mobile,IT
sess_12608,desktop,FR
sess_12609,mobile,ES
sess_12610,desktop,FR
sess_12611,mobile,ES
sess_12612,mobile,AR
sess_12613,desktop,FR
sess_12614,mobile,ES
sess_12615,mobile,FR
sess_12616,mobile,FR
sess_12617,mobile,DE
sess_12618,desktop,CO
sess_12619,mobile,FR
sess_12620,desktop,PT
sess_12621,desktop,IT
sess_12622,mobile,ES
sess_12623,desktop,DE
sess_12624,mobile,IT
sess_12625,desktop,DE
sess_12626,mobile,AR
sess_12627,desktop,FR
sess_12628,mobile,AR
sess_12629,mobile,GB
sess_12630,mobile,FR
sess_12631,desktop,IT
sess_12632,mobile,FR
sess_12633,mobile,US
sess_12634,desktop,DE
sess_12635,desktop,ES
sess_12636,desktop,FR
sess_12637,desktop,IT
sess_12638,desktop,ES
sess_12639,desktop,ES
sess_12640,mobile,FR
sess_12641,mobile,FR
sess_12642,desktop,FR
sess_12643,mobile,ES
sess_12644,mobile,ES
sess_12645,mobile,DE
sess_12646,desktop,IT
sess_12647,mobile,ES
sess_12648,mobile,FR
sess_12649,mobile,IT
sess_12650,mobile,ES
sess_12651,mobile,ES
sess_12652,mobile,ES
sess_12653,mobile,GB
sess_12654,desktop,GB
sess_12655,mobile,GB
sess_12656,desktop,DE
sess_12657,desktop,DE
sess_12658,mobile,FR
sess_12659,desktop,IT
sess_12660,mobile,ES
sess_12661,desktop,IT
sess_12662,mobile,GB
sess_12663,desktop,IT
sess_12664,mobile,FR
sess_12665,mobile,ES
sess_12666,mobile,IT
sess_12667,desktop,DE
sess_12668,desktop,PT
sess_12669,mobile,FR
sess_12670,mobile,GB
sess_12671,mobile,IT
sess_12672,desktop,AR
sess_12673,mobile,IT
sess_12674,desktop,IT
sess_12675,mobile,IT
sess_12676,mobile,DE
sess_12677,mobile,CO
sess_12678,mobile,ES
sess_12679,mobile,ES
sess_12680,mobile,MX
sess_12681,desktop,IT
sess_12682,mobile,IT
sess_12683,mobile,FR
sess_12684,mobile,ES
sess_12685,mobile,GB
sess_12686,mobile,DE
sess_12687,mobile,FR
sess_12688,mobile,FR
sess_12689,mobile,PT
sess_12690,mobile,ES
sess_12691,mobile,AR
sess_12692,mobile,ES
sess_12693,mobile,IT
sess_12694,desktop,MX
sess_12695,mobile,DE
sess_12696,desktop,FR
sess_12697,mobile,DE
sess_12698,desktop,FR
sess_12699,desktop,ES
sess_12700,mobile,US
sess_12701,desktop,GB
sess_12702,mobile,IT
sess_12703,mobile,FR
sess_12704,desktop,ES
sess_12705,desktop,ES
sess_12706,mobile,IT
sess_12707,mobile,GB
sess_12708,mobile,IT
sess_12709,mobile,PT
sess_12710,desktop,ES
sess_12711,mobile,FR
sess_12712,mobile,ES
sess_12713,mobile,FR
sess_12714,mobile,ES
sess_12715,mobile,MX
sess_12716,mobile,ES
sess_12717,desktop,MX
sess_12718,desktop,FR
sess_12719,mobile,US
sess_12720,desktop,IT
sess_12721,desktop,MX
sess_12722,desktop,ES
sess_12723,mobile,DE
sess_12724,mobile,AR
sess_12725,mobile,ES
sess_12726,mobile,ES
sess_12727,mobile,FR
sess_12728,mobile,MX
sess_12729,mobile,IT
sess_12730,desktop,IT
sess_12731,mobile,ES
sess_12732,mobile,ES
sess_12733,desktop,GB
sess_12734,desktop,ES
sess_12735,desktop,IT
sess_12736,desktop,AR
sess_12737,mobile,ES
sess_12738,desktop,DE
sess_12739,mobile,ES
sess_12740,mobile,IT
sess_12741,mobile,ES
sess_12742,mobile,DE
sess_12743,mobile,FR
sess_12744,mobile,FR
sess_12745,desktop,IT
sess_12746,mobile,ES
sess_12747,mobile,DE
sess_12748,desktop,FR
sess_12749,mobile,DE
sess_12750,mobile,ES
sess_12751,desktop,DE
sess_12752,mobile,ES
sess_12753,mobile,FR
sess_12754,desktop,ES
sess_12755,mobile,DE
sess_12756,mobile,ES
sess_12757,desktop,AR
sess_12758,desktop,AR
sess_12759,mobile,ES
sess_12760,mobile,IT
sess_12761,mobile,ES
sess_12762,mobile,FR
sess_12763,mobile,DE
sess_12764,mobile,DE
sess_12765,desktop,IT
sess_12766,mobile,ES
sess_12767,mobile,FR
sess_12768,mobile,ES
sess_12769,desktop,DE
sess_12770,mobile,IT
sess_12771,mobile,DE
sess_12772,desktop,ES
sess_12773,mobile,FR
sess_12774,mobile,FR
sess_12775,mobile,ES
sess_12776,mobile,FR
sess_12777,mobile,GB
sess_12778,mobile,AR
sess_12779,mobile,IT
sess_12780,mobile,FR
sess_12781,desktop,ES
sess_12782,desktop,PT
sess_12783,desktop,ES
sess_12784,desktop,MX
sess_12785,mobile,FR
sess_12786,desktop,FR
sess_12787,mobile,MX
sess_12788,desktop,ES
sess_12789,desktop,IT
sess_12790,desktop,IT
sess_12791,desktop,ES
sess_12792,mobile,FR
sess_12793,mobile,DE
sess_12794,mobile,DE
sess_12795,mobile,ES
sess_12796,mobile,MX
sess_12797,mobile,ES
sess_12798,desktop,ES
sess_12799,mobile,ES
sess_12800,desktop,ES
sess_12801,desktop,ES
sess_12802,desktop,US
sess_12803,desktop,FR
sess_12804,mobile,ES
sess_12805,desktop,ES
sess_12806,desktop,DE
sess_12807,mobile,PT
sess_12808,mobile,ES
sess_12809,desktop,ES
sess_12810,mobile,ES
sess_12811,mobile,ES
sess_12812,desktop,ES
sess_12813,mobile,FR
sess_12814,mobile,ES
sess_12815,desktop,IT
sess_12816,mobile,ES
sess_12817,mobile,MX
sess_12818,mobile,AR
sess_12819,mobile,IT
sess_12820,desktop,FR
sess_12821,mobile,FR
sess_12822,mobile,FR
sess_12823,mobile,DE
sess_12824,mobile,FR
sess_12825,desktop,PT
sess_12826,desktop,MX
sess_12827,mobile,FR
sess_12828,mobile,IT
sess_12829,mobile,ES
sess_12830,mobile,ES
sess_12831,desktop,FR
sess_12832,mobile,ES
sess_12833,mobile,PT
sess_12834,mobile,ES
sess_12835,desktop,FR
sess_12836,desktop,IT
sess_12837,mobile,DE
sess_12838,desktop,FR
sess_12839,mobile,PT
sess_12840,mobile,IT
sess_12841,desktop,FR
sess_12842,desktop,ES
sess_12843,desktop,FR
sess_12844,mobile,GB
sess_12845,mobile,IT
sess_12846,desktop,PT
sess_12847,mobile,FR
sess_12848,mobile,ES
sess_12849,mobile,ES
sess_12850,desktop,FR
sess_12851,mobile,DE
sess_12852,mobile,GB
sess_12853,desktop,ES
sess_12854,mobile,FR
sess_12855,mobile,FR
sess_12856,mobile,FR
sess_12857,mobile,ES
sess_12858,mobile,ES
sess_12859,mobile,ES
sess_12860,desktop,ES
sess_12861,mobile,ES
sess_12862,desktop,ES
sess_12863,mobile,IT
sess_12864,mobile,FR
sess_12865,mobile,CO
sess_12866,mobile,ES
sess_12867,desktop,FR
sess_12868,mobile,FR
sess_12869,mobile,ES
sess_12870,desktop,PT
sess_12871,desktop,ES
sess_12872,desktop,MX
sess_12873,mobile,AR
sess_12874,desktop,IT
sess_12875,mobile,IT
sess_12876,mobile,DE
sess_12877,mobile,FR
sess_12878,mobile,IT
sess_12879,mobile,ES
sess_12880,mobile,ES
sess_12881,desktop,FR
sess_12882,mobile,IT
sess_12883,mobile,AR
sess_12884,mobile,ES
sess_12885,desktop,GB
sess_12886,mobile,ES
sess_12887,mobile,FR
sess_12888,desktop,FR
sess_12889,desktop,FR
sess_12890,mobile,ES
sess_12891,desktop,IT
sess_12892,desktop,GB
sess_12893,desktop,FR
sess_12894,mobile,FR
sess_12895,desktop,PT
sess_12896,mobile,DE
sess_12897,mobile,FR
sess_12898,mobile,ES
sess_12899,mobile,AR
sess_12900,mobile,IT
sess_12901,desktop,ES
sess_12902,mobile,ES
sess_12903,mobile,GB
sess_12904,mobile,ES
sess_12905,mobile,US
sess_12906,desktop,ES
sess_12907,mobile,GB
sess_12908,mobile,FR
sess_12909,mobile,FR
sess_12910,mobile,AR
sess_12911,mobile,FR
sess_12912,desktop,IT
sess_12913,desktop,ES
sess_12914,mobile,ES
sess_12915,desktop,ES
sess_12916,desktop,DE
sess_12917,desktop,ES
sess_12918,mobile,ES
sess_12919,mobile,FR
sess_12920,mobile,IT
sess_12921,desktop,DE
sess_12922,desktop,ES
sess_12923,mobile,ES
sess_12924,mobile,MX
sess_12925,desktop,ES
sess_12926,desktop,PT
sess_12927,desktop,PT
sess_12928,desktop,GB
sess_12929,mobile,ES
sess_12930,mobile,GB
sess_12931,desktop,GB
sess_12932,mobile,IT
sess_12933,mobile,FR
sess_12934,desktop,ES
sess_12935,mobile,ES
sess_12936,desktop,IT
sess_12937,mobile,IT
sess_12938,desktop,FR
sess_12939,mobile,FR
sess_12940,mobile,FR
sess_12941,mobile,IT
sess_12942,mobile,AR
sess_12943,desktop,ES
sess_12944,desktop,FR
sess_12945,mobile,ES
sess_12946,mobile,IT
sess_12947,mobile,DE
sess_12948,mobile,MX
sess_12949,desktop,ES
sess_12950,desktop,MX
sess_12951,desktop,ES
sess_12952,desktop,IT
sess_12953,mobile,ES
sess_12954,desktop,AR
sess_12955,desktop,IT
sess_12956,desktop,DE
sess_12957,desktop,PT
sess_12958,mobile,ES
sess_12959,desktop,ES
sess_12960,mobile,PT
sess_12961,mobile,FR
sess_12962,mobile,ES
sess_12963,desktop,FR
sess_12964,desktop,IT
sess_12965,desktop,ES
sess_12966,desktop,ES
sess_12967,mobile,ES
sess_12968,desktop,FR
sess_12969,mobile,AR
sess_12970,mobile,US
sess_12971,mobile,IT
sess_12972,desktop,ES
sess_12973,desktop,AR
sess_12974,mobile,IT
sess_12975,mobile,ES
sess_12976,desktop,MX
sess_12977,mobile,GB
sess_12978,desktop,DE
sess_12979,desktop,DE
sess_12980,mobile,ES
sess_12981,mobile,ES
sess_12982,desktop,DE
sess_12983,desktop,ES
sess_12984,mobile,FR
sess_12985,desktop,GB
sess_12986,mobile,GB
sess_12987,mobile,FR
sess_12988,desktop,GB
sess_12989,desktop,PT
sess_12990,mobile,DE
sess_12991,desktop,ES
sess_12992,mobile,ES
sess_12993,mobile,FR
sess_12994,mobile,ES
sess_12995,desktop,ES
sess_12996,mobile,ES
sess_12997,mobile,FR
sess_12998,mobile,AR
sess_12999,desktop,ES
sess_13000,desktop,DE
sess_13001,desktop,DE
sess_13002,mobile,ES
sess_13003,mobile,MX
sess_13004,mobile,IT
sess_13005,desktop,FR
sess_13006,desktop,GB
sess_13007,mobile,ES
sess_13008,desktop,DE
sess_13009,mobile,ES
sess_13010,mobile,PT
sess_13011,mobile,FR
sess_13012,mobile,IT
sess_13013,mobile,ES
sess_13014,mobile,DE
sess_13015,mobile,GB
sess_13016,desktop,FR
sess_13017,mobile,IT
sess_13018,mobile,FR
sess_13019,desktop,AR
sess_13020,mobile,FR
sess_13021,mobile,PT
sess_13022,desktop,GB
sess_13023,mobile,FR
sess_13024,mobile,ES
sess_13025,mobile,FR
sess_13026,desktop,GB
sess_13027,mobile,ES
sess_13028,desktop,IT
sess_13029,mobile,GB
sess_13030,mobile,FR
sess_13031,mobile,IT
sess_13032,desktop,ES
sess_13033,mobile,ES
sess_13034,mobile,GB
sess_13035,mobile,ES
sess_13036,mobile,ES
sess_13037,desktop,PT
sess_13038,mobile,FR
sess_13039,mobile,CO
sess_13040,mobile,CO
sess_13041,desktop,ES
sess_13042,mobile,ES
sess_13043,mobile,DE
sess_13044,desktop,FR
sess_13045,desktop,ES
sess_13046,mobile,DE
sess_13047,mobile,ES
sess_13048,mobile,PT
sess_13049,mobile,ES
sess_13050,mobile,ES
sess_13051,mobile,ES
sess_13052,mobile,CO
sess_13053,mobile,DE
sess_13054,desktop,GB
sess_13055,desktop,FR
sess_13056,mobile,FR
sess_13057,mobile,ES
sess_13058,mobile,FR
sess_13059,desktop,IT
sess_13060,mobile,IT
sess_13061,mobile,ES
sess_13062,mobile,MX
sess_13063,mobile,ES
sess_13064,mobile,CO
sess_13065,mobile,ES
sess_13066,mobile,FR
sess_13067,desktop,FR
sess_13068,mobile,FR
sess_13069,desktop,IT
sess_13070,desktop,FR
sess_13071,mobile,FR
sess_13072,mobile,DE
sess_13073,mobile,DE
sess_13074,mobile,PT
sess_13075,desktop,ES
sess_13076,desktop,IT
sess_13077,mobile,IT
sess_13078,mobile,FR
sess_13079,desktop,FR
sess_13080,desktop,FR
sess_13081,desktop,ES
sess_13082,mobile,ES
sess_13083,mobile,ES
sess_13084,desktop,DE
sess_13085,desktop,DE
sess_13086,mobile,MX
sess_13087,mobile,DE
sess_13088,mobile,ES
sess_13089,mobile,AR
sess_13090,mobile,PT
sess_13091,desktop,FR
sess_13092,mobile,IT
sess_13093,desktop,CO
sess_13094,mobile,IT
sess_13095,desktop,AR
sess_13096,desktop,ES
sess_13097,mobile,ES
sess_13098,mobile,FR
sess_13099,mobile,IT
sess_13100,mobile,GB
sess_13101,desktop,US
sess_13102,desktop,FR
sess_13103,mobile,ES
sess_13104,mobile,GB
sess_13105,mobile,IT
sess_13106,desktop,ES
sess_13107,mobile,FR
sess_13108,mobile,DE
sess_13109,mobile,GB
sess_13110,mobile,FR
sess_13111,mobile,FR
sess_13112,desktop,CO
sess_13113,mobile,DE
sess_13114,mobile,FR
sess_13115,desktop,ES
sess_13116,desktop,DE
sess_13117,mobile,ES
sess_13118,mobile,ES
sess_13119,mobile,IT
sess_13120,mobile,ES
sess_13121,mobile,IT
sess_13122,mobile,ES
sess_13123,mobile,DE
sess_13124,desktop,ES
sess_13125,mobile,ES
sess_13126,desktop,ES
sess_13127,mobile,MX
sess_13128,desktop,PT
sess_13129,desktop,ES
sess_13130,desktop,GB
sess_13131,desktop,IT
sess_13132,desktop,CO
sess_13133,mobile,FR
sess_13134,mobile,DE
sess_13135,mobile,ES
sess_13136,desktop,FR
sess_13137,desktop,CO
sess_13138,mobile,IT
sess_13139,mobile,ES
sess_13140,mobile,ES
sess_13141,desktop,DE
sess_13142,mobile,IT
sess_13143,mobile,FR
sess_13144,mobile,MX
sess_13145,mobile,ES
sess_13146,desktop,FR
sess_13147,desktop,MX
sess_13148,desktop,FR
sess_13149,mobile,ES
sess_13150,mobile,IT
sess_13151,mobile,GB
sess_13152,desktop,ES
sess_13153,mobile,MX
sess_13154,mobile,GB
sess_13155,mobile,ES
sess_13156,desktop,DE
sess_13157,mobile,FR
sess_13158,desktop,FR
sess_13159,mobile,GB
sess_13160,mobile,CO
sess_13161,mobile,ES
sess_13162,mobile,FR
sess_13163,mobile,FR
sess_13164,mobile,FR
sess_13165,mobile,FR
sess_13166,desktop,ES
sess_13167,mobile,DE
sess_13168,desktop,FR
sess_13169,mobile,ES
sess_13170,desktop,GB
sess_13171,mobile,GB
sess_13172,mobile,FR
sess_13173,mobile,ES
sess_13174,mobile,IT
sess_13175,mobile,ES
sess_13176,desktop,ES
sess_13177,desktop,DE
sess_13178,desktop,ES
sess_13179,desktop,ES
sess_13180,mobile,ES
sess_13181,mobile,ES
sess_13182,mobile,ES
sess_13183,mobile,US
sess_13184,mobile,ES
sess_13185,mobile,ES
sess_13186,mobile,ES
sess_13187,mobile,MX
sess_13188,desktop,IT
sess_13189,desktop,FR
sess_13190,mobile,PT
sess_13191,desktop,FR
sess_13192,desktop,FR
sess_13193,mobile,ES
sess_13194,mobile,FR
sess_13195,mobile,FR
sess_13196,desktop,DE
sess_13197,desktop,ES
sess_13198,mobile,IT
sess_13199,mobile,ES
sess_13200,mobile,ES
sess_13201,mobile,FR
sess_13202,mobile,MX
sess_13203,desktop,FR
sess_13204,desktop,DE
sess_13205,desktop,ES
sess_13206,desktop,ES
sess_13207,desktop,ES
sess_13208,mobile,FR
sess_13209,mobile,ES
sess_13210,mobile,ES
sess_13211,desktop,GB
sess_13212,mobile,ES
sess_13213,desktop,IT
sess_13214,mobile,FR
sess_13215,mobile,IT
sess_13216,mobile,IT
sess_13217,mobile,FR
sess_13218,desktop,ES
sess_13219,desktop,DE
sess_13220,mobile,PT
sess_13221,mobile,ES
sess_13222,mobile,ES
sess_13223,mobile,AR
sess_13224,mobile,FR
sess_13225,desktop,IT
sess_13226,mobile,FR
sess_13227,mobile,ES
sess_13228,mobile,IT
sess_13229,mobile,IT
sess_13230,mobile,ES
